"adr_company_id","name1","strno","name2","name3","street","city_code","country_id","lang_country_name","zip_code","post_box_no","post_box_code","vat_tin","cst_tin","name3","lang_property_name","master_property_id","payment_condition_id","lang_description","net_days","transit_days","email","telephone1","telephone2","email","account_no","bank_code","bank_name","bank_address","financial_account_no"
"336","VEERA HYDRO PUENMATICS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"489"
"337","VAISHNAVI GRAPHICS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"486"
"338","WINNER SCREEN MACHINES PVT LTD","W 372 ","TTC INDL AREA, MIDC RABALE ",,"NAVI MUMBAI",,"1","INDIA","MH","AABCD2991BXM002",,"27930349364 V W.E.F.","27930349364C W.E.F. ",,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"540044000582","VYSA0005400","ING VYSYA BANK LIMITED","MIRA ROAD ( EAST )","500"
"339","WEATHER CONTROL ENGINEERS","SHOP NO 4","KALINA  PRABHAT CHS LTD",,"KALINA KURLA ROAD","400029","1","INDIA","MH",,"ACJPM9214B",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","weathercontrolengineers@gmail.com",,,"weathercontrolengineers@gmail.com","102705500100","ICIC0001027","ICICI BANK LTD. ","BANDRA ","499"
"340","WINTEK FLEXO PRINTS","33 and 34",,"YELACHANAHALLI ","PRATIBHA INDUSTRIAL ESTATE, ","560 078","1","INDIA","KA","AAAFW211OPXM002",,"2970036323 W.E.F. 12","9035951 - 3 W.E.F. 1","YELACHANAHALLI ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","rajani.p@wintek.co.in",,,"rajani.p@wintek.co.in","`0039962608","CITI0000004","CITI BANK","M.G.ROAD, BANGALORE","501"
"341","WONER PRODUCT",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"502"
"342","YASH LABOUR CONTRACTOR",,"TIRUPATI SHELTURS COMMERCIAL APPT",,"TOKARKHADA ","396 230","1","INDIA","GJ",,"AIPPP0413R",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,"9824110441","keshab.bhanja@3dpackaging.in","00742020000612","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","503"
"343","YUSEN AIR and SEA SERVICE INDIA PVT LTD","A-508,5ST","SAGAR TECH PLAZA,","SAKINAKA ,ANDHER EAST","ANDHERI KURLA ROAD,","400172","1","INDIA","MH",,"AAACY2984N",,,"SAKINAKA ,ANDHER EAST","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"912240536101",,,,NULL,NULL,NULL,"504"
"345","TEJPAL MOTORS PVT LTD","29","SEC - 1, SHIRWANE GAON, NEHRUL ",,"NAVI MUMBAI ",,"1","INDIA","MH",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"01702840000186","HDFC0000170","HDFC BANK LIMITED","CHALA ,VAPI","475"
"346","GUPTA CARRIERS PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"331"
"347","ABHINAV TRANSPORT INDIA PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"267"
"348","OM SAI RAM ENGENEERING",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"384"
"351","SHILPA VORA","ROOM NO 3","VORA BHUVAN ","MATUNGA ","KING CIRLCEL ","400019","1","INDIA","MH",,"AADPV8751C",,,"MATUNGA ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","anushree.naik@3dpackaging.in",,,"anushree.naik@3dpackaging.in",,NULL,NULL,NULL,"507"
"353","DILIP B SHITOLE",,,,"MANIKLAL MANSION,KINGS CIRCLE,MATUNGA,MUMBAI 400019",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"508"
"355","SAI FURNITURE WORKSHOP",,,,"BALKUM DHOKALI ROAD,NEAR HIGHLAND CHUCH,YASHSVI NAGER,THANE",,"1","INDIA",,,"ACDPY8535B",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","saiinterior555@gmail.com","9870489902",,"saiinterior555@gmail.com","004244300000012","TBSB0000004","THANE BHARAT SAHAKARI BANK LTD ","THANE","512"
"357","JAYSHIV CONSTRUCTION",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"517"
"358","SDV INTERNATIONAL LOGISTICS LTD",,"RAYLON ARCADE 6TJ FLOOR,","OFF ANHDERI KURLA ROAD,ANDHERI (E )","KONDIVITA ROAD, OPP REGENT HOTEL,","400059","1","INDIA","MH",,"AACCA6939R",,,"OFF ANHDERI KURLA ROAD,ANDHERI (E )","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","bom@sdv.com","912239516350",,"bom@sdv.com","003173218001","HSBC0400003","HSBC BANK","ANDHERI, MUMBAI","518"
"359","COMPACT BUSINESS MACHINES","2/65","GR. FLOOR HARI KRUPA "," MALAD (W)","LIBERTY GARDEN ROAD NO 1,","400064","1","INDIA","MH",,"AADPO9257A","27850323703V",," MALAD (W)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"519"
"360","GAURAV FREIGHT CARRIERS",,,,"SHOP NO 29,JIJAU CO OPP HOU SOC OPP SWAMI SAMRTH KENDRA,NEAR PAPAYA NURSURY SATPUR COLONY SATPUR,NAS",,"1","INDIA",,,"ADWPG5541K",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,"9823014532",,,NULL,NULL,NULL,"520"
"361","MITS PLACEMENT",,,"UT OF DADRA and NAGAR HAVELI ","SILVASSA and DAMAN ",,"1","INDIA","GJ",,"ALHPM5088J","ALHPM5088JST001",,"UT OF DADRA and NAGAR HAVELI ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","mitsplacement@yahoo.co.in","9377730905",,"mitsplacement@yahoo.co.in",,NULL,NULL,NULL,"521"
"362","SHULMEN",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"1089"
"364","UNIFREIGHT INDIA PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"523"
"365","SAI NATH PETROLEUM",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"524"
"366","SILVASSA REFRIGERATIONS",,"OPP JALARAM TEMPLE","D and N H. ","KILWANI NAKA","396 230","1","INDIA","GJ",,"ARGPP6206L",,,"D and N H. ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","224102000003476","IBNKL0000224","IDBI BANK","SILVASSA","525"
"367","BORANA PLASTIC LTD",,,"DAMAN","ZARI CAUSEWAY RD KANCHIGAM","396 210","1","INDIA","DD","AAACB3552DXD001","AAACB3552D","27050003946 V W.E.F.","27050003946 C W.E.F.","DAMAN","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"532"
"370","PEST CONTROL INDIA PVT LTD","301-304,","MAHER PARK B,","SURAT CITY 395001","ATHWA GATE,RING ROAD, ",,"1","INDIA","GJ",,"AAACP5994K",,,"SURAT CITY 395001","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in","02612471337",,"keshab.bhanja@3dpackaging.in","02580200000022","BARB0ATHWAL","BANK OF BARODA","BOB, ATHWA GATE, SURAT.","526"
"372","MUNNA BROTHERS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"529"
"373","A V ENTERPRISES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts@arihantenterprises.com",,,"accounts@arihantenterprises.com","20070602549","MAHB0000039","BANK OF MAHARASHTRA","SION, MUMBAI","530"
"374","SINGHANIA PLASTICS","9","SAHYADRI, OPP BAJAJ HALL",,"S.V. ROAD, MALAD (W) ","400064","1","INDIA","MH",,"AALPS8840H",,,,"Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0",,"02228743561",,,"1063590102","CBIN0281246/SUN","CENTRAL BANK OF INDIA","MALAD (W)","531"
"375","PAS INDUSTRIAL SERVICE","1ST FLOOR","SHRIDHAR APARTMENT,","AMLI",,"396 230","1","INDIA","GJ",,"AVFPS4155E",,,"AMLI","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","025011000665","BKDN0240250","DENA BANK","SILVASSA-SILVASSA","533"
"376","PARTH ENTERPRISES","2C/1,",,"ANAND NAGAR. OSHIWARA LINK ROAD, JOGESHWARI (W)","SANDIPANI TEACHERS C.H.S. LTD","400102","1","INDIA","MH",,"AACFP2590C","27260041709V",,"ANAND NAGAR. OSHIWARA LINK ROAD, JOGESHWARI (W)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","parthent@gmail.com","022-32912997",,"parthent@gmail.com",,NULL,NULL,NULL,"535"
"377","AIR TRAVEL",,,,"UNIT NO 1,BASEMENT DALMAL HOUSE,JAMWALAL BAJAJ MARG,NARIMAN POINT,MUMBAI 400021",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","airtravelsdesk@gmail.com","66305200",,"airtravelsdesk@gmail.com"," 09582000005987","KKBK0000958","KOTAK MAHINDRA BANK LTD.","NARIMAN POINT BRANCH","536"
"380","UPS JETAIR EXPRESS PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"542"
"381","SHREE GANESH ENTERPRISES","886/G/19,","4TH FLOOR,JANARDHAN APARTMENT,","DADAR ","SHANKAR GHANEKAR MARG,","400028","1","INDIA","MH",,"AHDPK2458E",,,"DADAR ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"912224324282",,,"50241010001015","SYNB0005038","SYNDICATE BANK","PRBHADEVI BRANCH","543"
"382","MADHU MACHINES and SYSTEMS PVT LTD",,,,"ANURAG A-4/5 1ST FLOOR,GANESH KRUPA SOC,CHIKUWADI,VADODARA 390007,GUJRAT",,"1","INDIA",,,,,,,"Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","info@madhu-group.com","02652353886",,"info@madhu-group.com","01402320000604","HDFC0000140","HDFC BANK ","R T NAGAR, BANGLORE-560032","546"
"383","AAGAM MOBILE SERVICE",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"544"
"384","GAMA TEA STALL",,,,"PIPARIA INDUSTRIAL ESTATE,OPP KONARK POLYMERS SILVASSA 396230",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"545"
"387","WELSET PLAST EXTRUSIONS PVT LTD","19","SHITAL INDUS ESTATE","VILLAGE DADRA & NAGAR HAVELLI ","DEMNI ROAD",,"1","INDIA","DNH","AAACWO614KXM002",,"26000003432",,"VILLAGE DADRA & NAGAR HAVELLI ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"02602668168","02602668168",,"10116387266","SBIN0004732","STATE BANK OF INDIA","INDUSTRIAL FINANCE BRANCH ANDHERI (E) MUMBAI","569"
"398","RUBA THERMOPLAST AG",,"BUMMERTEN 275",,"BUMMERTEN, 25",,"1","INDIA","401210",,,,,,"Supplier","2","67","30 DAYS FROM INVOICE DATE ","30","0","miroslava.mrazova@ruba-thermoplast.ch",,,"miroslava.mrazova@ruba-thermoplast.ch",,NULL,NULL,NULL,"578"
"411","MISHRA ASSOCIATES",,,,"U/3 INDRAPRASTH ARACADE,NEAR SILVASSA COURT,KHANVEL ROAD,SILVASSA 396230",,"1","INDIA",,,"AHUPM5722G",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","keshab.bhanja@3dpackaging.in","9427469800",,"keshab.bhanja@3dpackaging.in","2565201000669","CNRB0002565","CANARA BANK ","SILVASS ","558"
"412","HAVELI PETROLEUM",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"224102000003490","IBKL0000224","IDBI BANK","SILVASSA","560"
"414","QUICK N SAFE SERVICE PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"561"
"417","SILVER ARC SOLUTIONS (I) PVT LTD","8","MARBLE ARCH, CENTRAL AVENUE,",,"8,MARBLE ARCH,CENTRAL AVENUE,SANTACRUZ(W) MUMBAI 4000154 TEL","400054","1","INDIA","MH",,"AAJCS4566M",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"319201010041201","UBIN0531928","UNION BANK OF INDIA ","SANTAKRUZ","568"
"421","G K ENGINEERING WORKS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"567"
"422","BREYER GMBH",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"570"
"423","STEAMLINE IND LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"571"
"427","SAI LOGISTICS",,,,"NAROLI VAD FALIA,SILVASSA 396230(UT OF D and NH)",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"9904697833",,,"607011006267","VYSA0006070","ING VYSYA BANK LIMITED ","SILVASSA -SILVASSA","575"
"428","MAHARAJA ELECTRICAL AND HARDWARE STORES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"576"
"429","AFL DACHSER PRIVATE LIMITED","33/34/35","ADARSH INDL PREMISES CO.OP HSG SOC  LTD","CHAKALA","SAHAR ROAD ","400899","1","INDIA","MH",,"AACCA7791D",,,"CHAKALA","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"42631100",,,"007881300000030","YESB0000078","YES BANK LTD","SHRI AMBA SHANTI CHAMBER,ANDHERI","577"
"430","C.S.INTERNATIONAL ","2/A/15","MOOLJI NAGAR, S.V. ROAD",,"BORIVALI (W)","400092","1","INDIA","MH",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","voltabelting@yahoo.com","28618193",,"voltabelting@yahoo.com","05382020000382","HDFC0000538","HDFC BANK LIMITED","SAIBABA NAGAR, BORIVALI","579"
"431","SURESH SAWANT",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"580"
"433","SHREE SIDDHI VINAYAK INDUSTRIES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"10416911190","SBIN0004666","STATE BANK OF INDIA  ","Dattopada Kaneri Road,Borivali (E), Mumabai","583"
"434","POWERTRAC",,,"GIDC, VAPI - 396195","PLOT NO. 163 A 1/A 3, 2ND PHASE, BEHIND SAYED PAPER MILL,",,"1","INDIA","GJ",,,,,"GIDC, VAPI - 396195","Supplier","2","20","50% ADVANCE ALONG WITH PO and BALANCE AT THE TIME OF DELIVERY.","1","0","prakash@powertracgroup.in",,,"prakash@powertracgroup.in","08332120007419","KKBK0000833","KOTAK MAHINDRA BANK","VAPI BRANCH","584"
"438","SQUARE PHARMA MACHINERIES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"589"
"439","INNOVATIVE CLEANING SYSTEMS PVT LTD","16/17","RUBY INDUSTRIAL ESTATE, OFF LINK ROAD","MUMBAI","CHINCHOLI BUNDER, MALAD (w)","400064","1","INDIA","MH",,,,,"MUMBAI","Supplier","2","22","15 DAYS AFTER RECEIPT OF MATERIAL.
","15","0",,,,,"CA01001837","CORP0000332","CORPORATION BANK","MALAD","591"
"440","CONTROL PRINT LIMITED ",,,,,,"1","INDIA",,"AAACC5378CXD001",,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"590"
"443","STEEL WELD ENTERPRISES","101/A","AAVKAR`ASHOPALAV COMPLEX",,"CHARWADA ROAD",,"1","INDIA","GJ",,,"24240300501 DT 01/04","24740300501 DT 03/05",,"Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","steelweld_vapi@yahoo.co.in","02602431908",,"steelweld_vapi@yahoo.co.in","3903002100010300","PUNB0390300","PUNJAB NATIONAL BANK","VAPI","594"
"444","SHREEJI ENTERPRISES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"17580400000120","BARB0GOREAS","BANK OF BARODA","GOREGAON (EAST)","595"
"445","PIACENTINI and CO S R L",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"596"
"446","FUJIFILM SERICOL INDIA PRIVATE LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","Narendra.Agnihotri@FujiFilmSericol.com",,,"Narendra.Agnihotri@FujiFilmSericol.com","000505001860","ICIC0000005","ICICI BANK LTD","A-Shangrila Gardens, Bund Garden  Pune","597"
"447","AADYA MOTOR CAR CO PRIVATE LTD",,,,"C/6,SAHARA,VEER SAVARKAR NAGAR,BORIVALI(E) MUMBAI 400066",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","akshar.mayekar@audimumbaiwest.in","912240777777",,"akshar.mayekar@audimumbaiwest.in","0031782527582","SBIN0007192","STATE BANK OF INDIA","CHEMBUR","598"
"448","ROYAL UNIFORM TAILORS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"599"
"450","VIJAYDEEP MOULD ACCESSORIES PVT LTD","18","MOON LIGHT SHOPPING CENTER","SIR M.V. ROAD ANDHERI (E)","NEXT TO VISHAL HALL BLDG","400069","1","INDIA","MH",,,"27260604115V w.e.f. ","27260604115C w.e.f. ","SIR M.V. ROAD ANDHERI (E)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","info@vijaydeep.in","26830212","26830212","info@vijaydeep.in",,NULL,NULL,NULL,"601"
"451","AISA AUTOMATION INDUSTRIES ",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","Jeannette_Peter@aisa.com",,,"Jeannette_Peter@aisa.com",,NULL,NULL,NULL,"600"
"452","HS ASSOCIATES",,,,"H-3,EVEREST 9TH FLOOR,TARDEO MUMBAI 400034 ",,"1","INDIA",,,"AAEFH1165M",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","executive@hsacs.net","23513689",,"executive@hsacs.net","12460200000720 ","BARB0TARDEO","BANK OF BARODA","TARDEO, MUMBAI","602"
"464","ELECTRO AUTOMATION",,,,,,"1","INDIA",,,,,,,"Supplier","2","23","7 DAYS AFTER RECEIPT OF MATERIAL","7","0","mumbai-admin@toshnitek.com",,,"mumbai-admin@toshnitek.com","000423 2000 2090","HDFC0000004","HDFC BANK LIMITED ","ANNA SALAI,CHENNAI","603"
"465","HI - FAB ENGINEERS PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"604"
"466","SOYO SYSTEM",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"605"
"467","WHITE HORSE MACHINERY",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"606"
"469","WENGLOR SENSORIC INDIA PRIVATE LIMITED",,"TECHNOCITY PLOT X-4/1,4/2","A304,TECHNOCITY PLOT NO X-4/1 4/2, TTC IND AREA, MAHAPE  NAVI MUMBAI -400710",,"400710","1","INDIA","MH",,,,,"A304,TECHNOCITY PLOT NO X-4/1 4/2, TTC IND AREA, MAHAPE  NAVI MUMBAI -400710","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","mumbai.se1@wenglor.com",,,"mumbai.se1@wenglor.com","1110102000000037","IBKL0NEFT01","IDBI BANK","TECHNOCITY, MAHAPE","618"
"470","SOUTH EASTERN CARRIERS PRIVATE LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"608"
"471","BIMPEX MACHINES PVT LTD",,"SHOW ROOM, ","FORT","MCHINE HOUSE, 6, OAK LANE ","400023","1","INDIA","MH",,"AAACB5774H",,,"FORT","Supplier","2","68","100% ADVANCE ","1","0","shrushti@bimpexindia.com","22671839","22675821","shrushti@bimpexindia.com","06960400000025","BARB0FORTUN","BANK OF BARODA","FORT, MUMBAI ","615"
"474","GLOBAL STAR INTERNATIONAL",,"B.P. 19247-95703","MATUNGA","VORA BHAVAN","400019","1","INDIA","MH",,,,,"MATUNGA","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"609"
"475","GURUKRUPA ENGG WORKS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"610"
"479","VKC CREDIT and FOREX SERVICES P LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","mumbai@vkcforex.com",,,"mumbai@vkcforex.com",,NULL,NULL,NULL,"611"
"480","GMMCO LTD",,"PARAS COMPLEX, PALASPE PHATA",,"PANVEL","410 206","1","INDIA","MH",,,,,,"Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","amolvinayak@gmmcoindia.com","02143221635","02143221635","amolvinayak@gmmcoindia.com","00040120000233","HDFC0000004","HDFC BANK LIMITED ","ANNA SALAI,CHENNAI","617"
"481","ZUMBACH ELECTRONIC INDIA PVT LTD",,"PREMDEEP, 3RD FLOOR, SIND HINDU SOC ","LULLANAGAR","OPP. MANIKCHAND MALABAR HILL","41040","1","INDIA","MH",,"AAACZ2042A",,,"LULLANAGAR","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","joseph@zumbachindia.com","02026837949","02026837950","joseph@zumbachindia.com","0002066707","CITI0000005","CITI BANK N.A.","EAST STREET, PUNE","619"
"482","AMRUT GAS AGENCY ","14","GOVT SHOPPING CENTER",,"NEAR CHILDREN PARK","396 230","1","INDIA","GJ",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"1044"
"483","FESTO CONTROLS PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","fe_mum@in.festo.com",,,"fe_mum@in.festo.com","123011000481","VYSA0002040","ING VYSYA BANK",,"616"
"484","CANTRONICS OFFICE EQUIPMENT PVT LTD","15/16B","MITAL INDU ESTATE","VASAI (E)","SATIVALI ROAD, NEAR NICHOLAS GARAGE","400208","1","INDIA","MH",,,,,"VASAI (E)","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","payments@cantronicsglobal.com",,,"payments@cantronicsglobal.com","680102000003803","IBKL0000680","IDBI BANK LTD.","DAHISAR(EAST)","635"
"485","SHAH LAXMINARAYAN SATISH CHANDRA","3","1ST FLOOR, SEA LORD ",,"B BUILDING, CUFF PARADE","400005","1","INDIA","MH","AAACB3552DXD001","AAHL 3369 M ","27540317326 V w.e.f.","27540317326 Cw.e.f. ",,"Supplier","2","14","21 DAYS AFTER RECEIPT OF MATERIAL","21","0","inscmumbai@gmail.com","22186688","22186688","inscmumbai@gmail.com","61090540626","SBBJ0010375","STATE BANK OF BIKANER AND JAIPUR","BHAGAT KI KOCHI","640"
"486","GATI LIMITED",,,,"1-7-293.M.G.ROAD,SECUNDRABAD,500003 INDIA",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"620"
"487","KAILASH CHANDRA SINGHAL",,,,,,"1","INDIA",,,"AHHPS 1926K",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"04720100003065 ","DCBL0000047","DEVELOPMENT CREDIT BANK","SILVASSA","621"
"488","PRAGNESH ELECTROLINKS",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"622"
"490","MANISH J SHETH and ASSOCIATES","303,","3RD FLOOR,RAINBOW CHAMBERS","NR MTNL TEL EXCHANGE,KANDIALI WEST "," S.V.ROAD,",,"1","INDIA","MH",,"AAEPS3230J",,,"NR MTNL TEL EXCHANGE,KANDIALI WEST ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","mjsca4@yahoo.co.in","287074989",,"mjsca4@yahoo.co.in","507006021000008","VIJB0005070","VIJAYA BANK","MAHAVIR NAGAR, KANDIVALI","623"
"491","NEHA ENTERPRISES",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"624"
"492","AMBIENCE REFRIGERATION",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,,NULL,NULL,NULL,"625"
